#==> data_fs/processed/xppc00117_r136_refsub_ipm0.pserrhist <==
0	0.005932209948658383	0.26055219891139436

#==> data_fs/processed/xppc00117_r136_refsub_ipm10.pserrhist <==
10	0.011196901112256649	0.007962530547991014

#==> data_fs/processed/xppc00117_r136_refsub_ipm1.pserrhist <==
1	-0.023738542292883715	0.2693099578083284

#==> data_fs/processed/xppc00117_r136_refsub_ipm2.pserrhist <==
2	0.017828970299743254	0.22351851765537145

#==> data_fs/processed/xppc00117_r136_refsub_ipm3.pserrhist <==
3	-0.0254513860435844	0.12718651940438103

#==> data_fs/processed/xppc00117_r136_refsub_ipm4.pserrhist <==
4	-0.014888802079462407	0.08042109167747227

#==> data_fs/processed/xppc00117_r136_refsub_ipm5.pserrhist <==
5	-0.00791772251172369	0.053844434421403645

#==> data_fs/processed/xppc00117_r136_refsub_ipm6.pserrhist <==
6	-0.004999516492370036	0.04142557796605731

#==> data_fs/processed/xppc00117_r136_refsub_ipm7.pserrhist <==
7	-0.004634465326556346	0.03568049401666812

#==> data_fs/processed/xppc00117_r136_refsub_ipm8.pserrhist <==
8	-0.0019675597054900577	0.03487042016909005

#==> data_fs/processed/xppc00117_r136_refsub_ipm9.pserrhist <==
9	0.0037768976950892674	0.006560949138855233

